region,kjønn,alder,år,statistikkvariabel,"07459: Befolkning, etter region, kjønn, alder, år og statistikkvariabel"
1506 Molde,2 Kvinner,F35-39 35-39 år,2025,Personer,1066
1506 Molde,2 Kvinner,F40-44 40-44 år,2025,Personer,1043
1506 Molde,2 Kvinner,F45-49 45-49 år,2025,Personer,938
1506 Molde,2 Kvinner,F50-54 50-54 år,2025,Personer,1049
1506 Molde,2 Kvinner,F55-59 55-59 år,2025,Personer,1109
1506 Molde,2 Kvinner,F60-64 60-64 år,2025,Personer,1013
1506 Molde,2 Kvinner,F65-69 65-69 år,2025,Personer,1053
1506 Molde,2 Kvinner,F70-74 70-74 år,2025,Personer,881
1506 Molde,2 Kvinner,F75-79 75-79 år,2025,Personer,851
1506 Molde,2 Kvinner,F80-84 80-84 år,2025,Personer,540
1506 Molde,2 Kvinner,F85-89 85-89 år,2025,Personer,313
1506 Molde,2 Kvinner,F90-94 90-94 år,2025,Personer,181
1506 Molde,2 Kvinner,F95-99 95-99 år,2025,Personer,53
1506 Molde,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,6
1506 Molde,1 Menn,F00-04 0-4 år,2025,Personer,844
1506 Molde,1 Menn,F05-09 5-9 år,2025,Personer,889
1506 Molde,1 Menn,F10-14 10-14 år,2025,Personer,989
1506 Molde,1 Menn,F15-19 15-19 år,2025,Personer,1013
1506 Molde,1 Menn,F20-24 20-24 år,2025,Personer,1074
1506 Molde,1 Menn,F25-29 25-29 år,2025,Personer,1009
1506 Molde,1 Menn,F30-34 30-34 år,2025,Personer,1071
1506 Molde,1 Menn,F35-39 35-39 år,2025,Personer,1108
1506 Molde,1 Menn,F40-44 40-44 år,2025,Personer,1061
1506 Molde,1 Menn,F45-49 45-49 år,2025,Personer,981
1506 Molde,1 Menn,F50-54 50-54 år,2025,Personer,1040
1506 Molde,1 Menn,F55-59 55-59 år,2025,Personer,1067
1506 Molde,1 Menn,F60-64 60-64 år,2025,Personer,1028
1506 Molde,1 Menn,F65-69 65-69 år,2025,Personer,974
1506 Molde,1 Menn,F70-74 70-74 år,2025,Personer,899
1506 Molde,1 Menn,F75-79 75-79 år,2025,Personer,788
1506 Molde,1 Menn,F80-84 80-84 år,2025,Personer,441
1506 Molde,1 Menn,F85-89 85-89 år,2025,Personer,218
1506 Molde,1 Menn,F90-94 90-94 år,2025,Personer,90
1506 Molde,1 Menn,F95-99 95-99 år,2025,Personer,22
1506 Molde,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,3
1508 Ålesund,2 Kvinner,F00-04 0-4 år,2025,Personer,1488
1508 Ålesund,2 Kvinner,F05-09 5-9 år,2025,Personer,1572
1508 Ålesund,2 Kvinner,F10-14 10-14 år,2025,Personer,1661
1508 Ålesund,2 Kvinner,F15-19 15-19 år,2025,Personer,1739
1508 Ålesund,2 Kvinner,F20-24 20-24 år,2025,Personer,1813
1508 Ålesund,2 Kvinner,F25-29 25-29 år,2025,Personer,1913
1508 Ålesund,2 Kvinner,F30-34 30-34 år,2025,Personer,2019
1508 Ålesund,2 Kvinner,F35-39 35-39 år,2025,Personer,1980
1508 Ålesund,2 Kvinner,F40-44 40-44 år,2025,Personer,1934
1508 Ålesund,2 Kvinner,F45-49 45-49 år,2025,Personer,1810
1508 Ålesund,2 Kvinner,F50-54 50-54 år,2025,Personer,1819
1508 Ålesund,2 Kvinner,F55-59 55-59 år,2025,Personer,1794
1508 Ålesund,2 Kvinner,F60-64 60-64 år,2025,Personer,1642
1508 Ålesund,2 Kvinner,F65-69 65-69 år,2025,Personer,1554
1508 Ålesund,2 Kvinner,F70-74 70-74 år,2025,Personer,1440
1508 Ålesund,2 Kvinner,F75-79 75-79 år,2025,Personer,1177
1508 Ålesund,2 Kvinner,F80-84 80-84 år,2025,Personer,786
1508 Ålesund,2 Kvinner,F85-89 85-89 år,2025,Personer,481
1508 Ålesund,2 Kvinner,F90-94 90-94 år,2025,Personer,241
1508 Ålesund,2 Kvinner,F95-99 95-99 år,2025,Personer,79
1508 Ålesund,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,12
1508 Ålesund,1 Menn,F00-04 0-4 år,2025,Personer,1549
1508 Ålesund,1 Menn,F05-09 5-9 år,2025,Personer,1615
1508 Ålesund,1 Menn,F10-14 10-14 år,2025,Personer,1822
1508 Ålesund,1 Menn,F15-19 15-19 år,2025,Personer,1928
1508 Ålesund,1 Menn,F20-24 20-24 år,2025,Personer,2075
1508 Ålesund,1 Menn,F25-29 25-29 år,2025,Personer,2125
1508 Ålesund,1 Menn,F30-34 30-34 år,2025,Personer,2126
1508 Ålesund,1 Menn,F35-39 35-39 år,2025,Personer,2168
1508 Ålesund,1 Menn,F40-44 40-44 år,2025,Personer,2050
1508 Ålesund,1 Menn,F45-49 45-49 år,2025,Personer,1927
1508 Ålesund,1 Menn,F50-54 50-54 år,2025,Personer,2049
1508 Ålesund,1 Menn,F55-59 55-59 år,2025,Personer,1950
1508 Ålesund,1 Menn,F60-64 60-64 år,2025,Personer,1685
1508 Ålesund,1 Menn,F65-69 65-69 år,2025,Personer,1560
1508 Ålesund,1 Menn,F70-74 70-74 år,2025,Personer,1290
1508 Ålesund,1 Menn,F75-79 75-79 år,2025,Personer,1147
1508 Ålesund,1 Menn,F80-84 80-84 år,2025,Personer,704
1508 Ålesund,1 Menn,F85-89 85-89 år,2025,Personer,313
1508 Ålesund,1 Menn,F90-94 90-94 år,2025,Personer,125
1508 Ålesund,1 Menn,F95-99 95-99 år,2025,Personer,32
1508 Ålesund,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,4
1511 Vanylven,2 Kvinner,F00-04 0-4 år,2025,Personer,44
1511 Vanylven,2 Kvinner,F05-09 5-9 år,2025,Personer,61
1511 Vanylven,2 Kvinner,F10-14 10-14 år,2025,Personer,67
1511 Vanylven,2 Kvinner,F15-19 15-19 år,2025,Personer,66
1511 Vanylven,2 Kvinner,F20-24 20-24 år,2025,Personer,79
1511 Vanylven,2 Kvinner,F25-29 25-29 år,2025,Personer,63
1511 Vanylven,2 Kvinner,F30-34 30-34 år,2025,Personer,59
1511 Vanylven,2 Kvinner,F35-39 35-39 år,2025,Personer,77
1511 Vanylven,2 Kvinner,F40-44 40-44 år,2025,Personer,66
1511 Vanylven,2 Kvinner,F45-49 45-49 år,2025,Personer,98
1511 Vanylven,2 Kvinner,F50-54 50-54 år,2025,Personer,108
1511 Vanylven,2 Kvinner,F55-59 55-59 år,2025,Personer,107
1511 Vanylven,2 Kvinner,F60-64 60-64 år,2025,Personer,107
1511 Vanylven,2 Kvinner,F65-69 65-69 år,2025,Personer,118
1511 Vanylven,2 Kvinner,F70-74 70-74 år,2025,Personer,118
1511 Vanylven,2 Kvinner,F75-79 75-79 år,2025,Personer,96
1511 Vanylven,2 Kvinner,F80-84 80-84 år,2025,Personer,69
1511 Vanylven,2 Kvinner,F85-89 85-89 år,2025,Personer,41
1511 Vanylven,2 Kvinner,F90-94 90-94 år,2025,Personer,21
1511 Vanylven,2 Kvinner,F95-99 95-99 år,2025,Personer,9
1511 Vanylven,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,3
1511 Vanylven,1 Menn,F00-04 0-4 år,2025,Personer,61
1511 Vanylven,1 Menn,F05-09 5-9 år,2025,Personer,76
1511 Vanylven,1 Menn,F10-14 10-14 år,2025,Personer,83
1511 Vanylven,1 Menn,F15-19 15-19 år,2025,Personer,75
1511 Vanylven,1 Menn,F20-24 20-24 år,2025,Personer,79
1511 Vanylven,1 Menn,F25-29 25-29 år,2025,Personer,85
1511 Vanylven,1 Menn,F30-34 30-34 år,2025,Personer,73
1511 Vanylven,1 Menn,F35-39 35-39 år,2025,Personer,81
1511 Vanylven,1 Menn,F40-44 40-44 år,2025,Personer,75
1511 Vanylven,1 Menn,F45-49 45-49 år,2025,Personer,69
1511 Vanylven,1 Menn,F50-54 50-54 år,2025,Personer,87
1511 Vanylven,1 Menn,F55-59 55-59 år,2025,Personer,133
1511 Vanylven,1 Menn,F60-64 60-64 år,2025,Personer,126
1511 Vanylven,1 Menn,F65-69 65-69 år,2025,Personer,114
1511 Vanylven,1 Menn,F70-74 70-74 år,2025,Personer,131
1511 Vanylven,1 Menn,F75-79 75-79 år,2025,Personer,113
1511 Vanylven,1 Menn,F80-84 80-84 år,2025,Personer,60
1511 Vanylven,1 Menn,F85-89 85-89 år,2025,Personer,41
1511 Vanylven,1 Menn,F90-94 90-94 år,2025,Personer,8
1511 Vanylven,1 Menn,F95-99 95-99 år,2025,Personer,1
1511 Vanylven,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1514 Sande,2 Kvinner,F00-04 0-4 år,2025,Personer,62
1514 Sande,2 Kvinner,F05-09 5-9 år,2025,Personer,54
1514 Sande,2 Kvinner,F10-14 10-14 år,2025,Personer,71
1514 Sande,2 Kvinner,F15-19 15-19 år,2025,Personer,55
1514 Sande,2 Kvinner,F20-24 20-24 år,2025,Personer,51
1514 Sande,2 Kvinner,F25-29 25-29 år,2025,Personer,48
1514 Sande,2 Kvinner,F30-34 30-34 år,2025,Personer,56
1514 Sande,2 Kvinner,F35-39 35-39 år,2025,Personer,73
1514 Sande,2 Kvinner,F40-44 40-44 år,2025,Personer,62
1514 Sande,2 Kvinner,F45-49 45-49 år,2025,Personer,55
1514 Sande,2 Kvinner,F50-54 50-54 år,2025,Personer,93
1514 Sande,2 Kvinner,F55-59 55-59 år,2025,Personer,81
1514 Sande,2 Kvinner,F60-64 60-64 år,2025,Personer,82
1514 Sande,2 Kvinner,F65-69 65-69 år,2025,Personer,87
1514 Sande,2 Kvinner,F70-74 70-74 år,2025,Personer,68
1514 Sande,2 Kvinner,F75-79 75-79 år,2025,Personer,61
1514 Sande,2 Kvinner,F80-84 80-84 år,2025,Personer,44
1514 Sande,2 Kvinner,F85-89 85-89 år,2025,Personer,27
1514 Sande,2 Kvinner,F90-94 90-94 år,2025,Personer,17
1514 Sande,2 Kvinner,F95-99 95-99 år,2025,Personer,5
1514 Sande,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,1
1514 Sande,1 Menn,F00-04 0-4 år,2025,Personer,55
1514 Sande,1 Menn,F05-09 5-9 år,2025,Personer,60
1514 Sande,1 Menn,F10-14 10-14 år,2025,Personer,58
1514 Sande,1 Menn,F15-19 15-19 år,2025,Personer,71
1514 Sande,1 Menn,F20-24 20-24 år,2025,Personer,77
1514 Sande,1 Menn,F25-29 25-29 år,2025,Personer,55
1514 Sande,1 Menn,F30-34 30-34 år,2025,Personer,51
1514 Sande,1 Menn,F35-39 35-39 år,2025,Personer,62
1514 Sande,1 Menn,F40-44 40-44 år,2025,Personer,86
1514 Sande,1 Menn,F45-49 45-49 år,2025,Personer,91
1514 Sande,1 Menn,F50-54 50-54 år,2025,Personer,113
1514 Sande,1 Menn,F55-59 55-59 år,2025,Personer,114
1514 Sande,1 Menn,F60-64 60-64 år,2025,Personer,87
1514 Sande,1 Menn,F65-69 65-69 år,2025,Personer,77
1514 Sande,1 Menn,F70-74 70-74 år,2025,Personer,84
1514 Sande,1 Menn,F75-79 75-79 år,2025,Personer,71
1514 Sande,1 Menn,F80-84 80-84 år,2025,Personer,36
1514 Sande,1 Menn,F85-89 85-89 år,2025,Personer,20
1514 Sande,1 Menn,F90-94 90-94 år,2025,Personer,12
1514 Sande,1 Menn,F95-99 95-99 år,2025,Personer,2
1514 Sande,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1515 Herøy (Møre og Romsdal),2 Kvinner,F00-04 0-4 år,2025,Personer,229
1515 Herøy (Møre og Romsdal),2 Kvinner,F05-09 5-9 år,2025,Personer,231
1515 Herøy (Møre og Romsdal),2 Kvinner,F10-14 10-14 år,2025,Personer,276
1515 Herøy (Møre og Romsdal),2 Kvinner,F15-19 15-19 år,2025,Personer,276
1515 Herøy (Møre og Romsdal),2 Kvinner,F20-24 20-24 år,2025,Personer,198
1515 Herøy (Møre og Romsdal),2 Kvinner,F25-29 25-29 år,2025,Personer,201
1515 Herøy (Møre og Romsdal),2 Kvinner,F30-34 30-34 år,2025,Personer,246
1515 Herøy (Møre og Romsdal),2 Kvinner,F35-39 35-39 år,2025,Personer,289
1515 Herøy (Møre og Romsdal),2 Kvinner,F40-44 40-44 år,2025,Personer,254
1515 Herøy (Møre og Romsdal),2 Kvinner,F45-49 45-49 år,2025,Personer,266
1515 Herøy (Møre og Romsdal),2 Kvinner,F50-54 50-54 år,2025,Personer,332
1515 Herøy (Møre og Romsdal),2 Kvinner,F55-59 55-59 år,2025,Personer,303
1515 Herøy (Møre og Romsdal),2 Kvinner,F60-64 60-64 år,2025,Personer,293
1515 Herøy (Møre og Romsdal),2 Kvinner,F65-69 65-69 år,2025,Personer,249
1515 Herøy (Møre og Romsdal),2 Kvinner,F70-74 70-74 år,2025,Personer,239
1515 Herøy (Møre og Romsdal),2 Kvinner,F75-79 75-79 år,2025,Personer,190
1515 Herøy (Møre og Romsdal),2 Kvinner,F80-84 80-84 år,2025,Personer,134
1515 Herøy (Møre og Romsdal),2 Kvinner,F85-89 85-89 år,2025,Personer,104
1515 Herøy (Møre og Romsdal),2 Kvinner,F90-94 90-94 år,2025,Personer,43
1515 Herøy (Møre og Romsdal),2 Kvinner,F95-99 95-99 år,2025,Personer,23
1515 Herøy (Møre og Romsdal),2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,4
1515 Herøy (Møre og Romsdal),1 Menn,F00-04 0-4 år,2025,Personer,216
1515 Herøy (Møre og Romsdal),1 Menn,F05-09 5-9 år,2025,Personer,241
1515 Herøy (Møre og Romsdal),1 Menn,F10-14 10-14 år,2025,Personer,293
1515 Herøy (Møre og Romsdal),1 Menn,F15-19 15-19 år,2025,Personer,338
1515 Herøy (Møre og Romsdal),1 Menn,F20-24 20-24 år,2025,Personer,285
1515 Herøy (Møre og Romsdal),1 Menn,F25-29 25-29 år,2025,Personer,219
1515 Herøy (Møre og Romsdal),1 Menn,F30-34 30-34 år,2025,Personer,251
1515 Herøy (Møre og Romsdal),1 Menn,F35-39 35-39 år,2025,Personer,295
1515 Herøy (Møre og Romsdal),1 Menn,F40-44 40-44 år,2025,Personer,310
1515 Herøy (Møre og Romsdal),1 Menn,F45-49 45-49 år,2025,Personer,291
1515 Herøy (Møre og Romsdal),1 Menn,F50-54 50-54 år,2025,Personer,328
1515 Herøy (Møre og Romsdal),1 Menn,F55-59 55-59 år,2025,Personer,312
1515 Herøy (Møre og Romsdal),1 Menn,F60-64 60-64 år,2025,Personer,314
1515 Herøy (Møre og Romsdal),1 Menn,F65-69 65-69 år,2025,Personer,287
1515 Herøy (Møre og Romsdal),1 Menn,F70-74 70-74 år,2025,Personer,256
1515 Herøy (Møre og Romsdal),1 Menn,F75-79 75-79 år,2025,Personer,199
1515 Herøy (Møre og Romsdal),1 Menn,F80-84 80-84 år,2025,Personer,128
1515 Herøy (Møre og Romsdal),1 Menn,F85-89 85-89 år,2025,Personer,58
1515 Herøy (Møre og Romsdal),1 Menn,F90-94 90-94 år,2025,Personer,26
1515 Herøy (Møre og Romsdal),1 Menn,F95-99 95-99 år,2025,Personer,4
1515 Herøy (Møre og Romsdal),1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1516 Ulstein,2 Kvinner,F00-04 0-4 år,2025,Personer,223
1516 Ulstein,2 Kvinner,F05-09 5-9 år,2025,Personer,237
1516 Ulstein,2 Kvinner,F10-14 10-14 år,2025,Personer,267
1516 Ulstein,2 Kvinner,F15-19 15-19 år,2025,Personer,306
1516 Ulstein,2 Kvinner,F20-24 20-24 år,2025,Personer,244
1516 Ulstein,2 Kvinner,F25-29 25-29 år,2025,Personer,227
1516 Ulstein,2 Kvinner,F30-34 30-34 år,2025,Personer,242
1516 Ulstein,2 Kvinner,F35-39 35-39 år,2025,Personer,280
1516 Ulstein,2 Kvinner,F40-44 40-44 år,2025,Personer,274
1516 Ulstein,2 Kvinner,F45-49 45-49 år,2025,Personer,283
1516 Ulstein,2 Kvinner,F50-54 50-54 år,2025,Personer,320
1516 Ulstein,2 Kvinner,F55-59 55-59 år,2025,Personer,312
1516 Ulstein,2 Kvinner,F60-64 60-64 år,2025,Personer,241
1516 Ulstein,2 Kvinner,F65-69 65-69 år,2025,Personer,226
1516 Ulstein,2 Kvinner,F70-74 70-74 år,2025,Personer,209
1516 Ulstein,2 Kvinner,F75-79 75-79 år,2025,Personer,191
1516 Ulstein,2 Kvinner,F80-84 80-84 år,2025,Personer,132
1516 Ulstein,2 Kvinner,F85-89 85-89 år,2025,Personer,66
1516 Ulstein,2 Kvinner,F90-94 90-94 år,2025,Personer,39
1516 Ulstein,2 Kvinner,F95-99 95-99 år,2025,Personer,7
1516 Ulstein,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,0
1516 Ulstein,1 Menn,F00-04 0-4 år,2025,Personer,256
1516 Ulstein,1 Menn,F05-09 5-9 år,2025,Personer,274
1516 Ulstein,1 Menn,F10-14 10-14 år,2025,Personer,283
1516 Ulstein,1 Menn,F15-19 15-19 år,2025,Personer,337
1516 Ulstein,1 Menn,F20-24 20-24 år,2025,Personer,283
1516 Ulstein,1 Menn,F25-29 25-29 år,2025,Personer,239
1516 Ulstein,1 Menn,F30-34 30-34 år,2025,Personer,255
1516 Ulstein,1 Menn,F35-39 35-39 år,2025,Personer,290
1516 Ulstein,1 Menn,F40-44 40-44 år,2025,Personer,290
1516 Ulstein,1 Menn,F45-49 45-49 år,2025,Personer,293
1516 Ulstein,1 Menn,F50-54 50-54 år,2025,Personer,347
1516 Ulstein,1 Menn,F55-59 55-59 år,2025,Personer,350
1516 Ulstein,1 Menn,F60-64 60-64 år,2025,Personer,251
1516 Ulstein,1 Menn,F65-69 65-69 år,2025,Personer,231
1516 Ulstein,1 Menn,F70-74 70-74 år,2025,Personer,201
1516 Ulstein,1 Menn,F75-79 75-79 år,2025,Personer,177
1516 Ulstein,1 Menn,F80-84 80-84 år,2025,Personer,103
1516 Ulstein,1 Menn,F85-89 85-89 år,2025,Personer,56
1516 Ulstein,1 Menn,F90-94 90-94 år,2025,Personer,16
1516 Ulstein,1 Menn,F95-99 95-99 år,2025,Personer,4
1516 Ulstein,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1517 Hareid,2 Kvinner,F00-04 0-4 år,2025,Personer,115
1517 Hareid,2 Kvinner,F05-09 5-9 år,2025,Personer,154
1517 Hareid,2 Kvinner,F10-14 10-14 år,2025,Personer,168
1517 Hareid,2 Kvinner,F15-19 15-19 år,2025,Personer,161
1517 Hareid,2 Kvinner,F20-24 20-24 år,2025,Personer,132
1517 Hareid,2 Kvinner,F25-29 25-29 år,2025,Personer,126
1517 Hareid,2 Kvinner,F30-34 30-34 år,2025,Personer,158
1517 Hareid,2 Kvinner,F35-39 35-39 år,2025,Personer,200
1517 Hareid,2 Kvinner,F40-44 40-44 år,2025,Personer,168
1517 Hareid,2 Kvinner,F45-49 45-49 år,2025,Personer,158
1517 Hareid,2 Kvinner,F50-54 50-54 år,2025,Personer,168
1517 Hareid,2 Kvinner,F55-59 55-59 år,2025,Personer,153
1517 Hareid,2 Kvinner,F60-64 60-64 år,2025,Personer,173
1517 Hareid,2 Kvinner,F65-69 65-69 år,2025,Personer,151
1517 Hareid,2 Kvinner,F70-74 70-74 år,2025,Personer,124
1517 Hareid,2 Kvinner,F75-79 75-79 år,2025,Personer,116
1517 Hareid,2 Kvinner,F80-84 80-84 år,2025,Personer,76
1517 Hareid,2 Kvinner,F85-89 85-89 år,2025,Personer,45
1517 Hareid,2 Kvinner,F90-94 90-94 år,2025,Personer,26
1517 Hareid,2 Kvinner,F95-99 95-99 år,2025,Personer,10
1517 Hareid,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,1
1517 Hareid,1 Menn,F00-04 0-4 år,2025,Personer,141
1517 Hareid,1 Menn,F05-09 5-9 år,2025,Personer,182
1517 Hareid,1 Menn,F10-14 10-14 år,2025,Personer,194
1517 Hareid,1 Menn,F15-19 15-19 år,2025,Personer,186
1517 Hareid,1 Menn,F20-24 20-24 år,2025,Personer,129
1517 Hareid,1 Menn,F25-29 25-29 år,2025,Personer,157
1517 Hareid,1 Menn,F30-34 30-34 år,2025,Personer,172
1517 Hareid,1 Menn,F35-39 35-39 år,2025,Personer,191
1517 Hareid,1 Menn,F40-44 40-44 år,2025,Personer,200
1517 Hareid,1 Menn,F45-49 45-49 år,2025,Personer,180
1517 Hareid,1 Menn,F50-54 50-54 år,2025,Personer,158
1517 Hareid,1 Menn,F55-59 55-59 år,2025,Personer,176
1517 Hareid,1 Menn,F60-64 60-64 år,2025,Personer,140
1517 Hareid,1 Menn,F65-69 65-69 år,2025,Personer,163
1517 Hareid,1 Menn,F70-74 70-74 år,2025,Personer,160
1517 Hareid,1 Menn,F75-79 75-79 år,2025,Personer,105
1517 Hareid,1 Menn,F80-84 80-84 år,2025,Personer,54
1517 Hareid,1 Menn,F85-89 85-89 år,2025,Personer,34
1517 Hareid,1 Menn,F90-94 90-94 år,2025,Personer,11
1517 Hareid,1 Menn,F95-99 95-99 år,2025,Personer,4
1517 Hareid,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1520 Ørsta,2 Kvinner,F00-04 0-4 år,2025,Personer,260
1520 Ørsta,2 Kvinner,F05-09 5-9 år,2025,Personer,330
1520 Ørsta,2 Kvinner,F10-14 10-14 år,2025,Personer,342
1520 Ørsta,2 Kvinner,F15-19 15-19 år,2025,Personer,345
1520 Ørsta,2 Kvinner,F20-24 20-24 år,2025,Personer,311
1520 Ørsta,2 Kvinner,F25-29 25-29 år,2025,Personer,279
1520 Ørsta,2 Kvinner,F30-34 30-34 år,2025,Personer,340
1520 Ørsta,2 Kvinner,F35-39 35-39 år,2025,Personer,351
1520 Ørsta,2 Kvinner,F40-44 40-44 år,2025,Personer,332
1520 Ørsta,2 Kvinner,F45-49 45-49 år,2025,Personer,307
1520 Ørsta,2 Kvinner,F50-54 50-54 år,2025,Personer,308
1520 Ørsta,2 Kvinner,F55-59 55-59 år,2025,Personer,340
1520 Ørsta,2 Kvinner,F60-64 60-64 år,2025,Personer,317
1520 Ørsta,2 Kvinner,F65-69 65-69 år,2025,Personer,330
1520 Ørsta,2 Kvinner,F70-74 70-74 år,2025,Personer,318
1520 Ørsta,2 Kvinner,F75-79 75-79 år,2025,Personer,256
1520 Ørsta,2 Kvinner,F80-84 80-84 år,2025,Personer,180
1520 Ørsta,2 Kvinner,F85-89 85-89 år,2025,Personer,109
1520 Ørsta,2 Kvinner,F90-94 90-94 år,2025,Personer,66
1520 Ørsta,2 Kvinner,F95-99 95-99 år,2025,Personer,27
1520 Ørsta,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,5
1520 Ørsta,1 Menn,F00-04 0-4 år,2025,Personer,282
1520 Ørsta,1 Menn,F05-09 5-9 år,2025,Personer,330
1520 Ørsta,1 Menn,F10-14 10-14 år,2025,Personer,347
1520 Ørsta,1 Menn,F15-19 15-19 år,2025,Personer,382
1520 Ørsta,1 Menn,F20-24 20-24 år,2025,Personer,342
1520 Ørsta,1 Menn,F25-29 25-29 år,2025,Personer,298
1520 Ørsta,1 Menn,F30-34 30-34 år,2025,Personer,332
1520 Ørsta,1 Menn,F35-39 35-39 år,2025,Personer,365
1520 Ørsta,1 Menn,F40-44 40-44 år,2025,Personer,370
1520 Ørsta,1 Menn,F45-49 45-49 år,2025,Personer,317
1520 Ørsta,1 Menn,F50-54 50-54 år,2025,Personer,380
1520 Ørsta,1 Menn,F55-59 55-59 år,2025,Personer,370
1520 Ørsta,1 Menn,F60-64 60-64 år,2025,Personer,319
1520 Ørsta,1 Menn,F65-69 65-69 år,2025,Personer,338
1520 Ørsta,1 Menn,F70-74 70-74 år,2025,Personer,297
1520 Ørsta,1 Menn,F75-79 75-79 år,2025,Personer,256
1520 Ørsta,1 Menn,F80-84 80-84 år,2025,Personer,156
1520 Ørsta,1 Menn,F85-89 85-89 år,2025,Personer,73
1520 Ørsta,1 Menn,F90-94 90-94 år,2025,Personer,40
1520 Ørsta,1 Menn,F95-99 95-99 år,2025,Personer,8
1520 Ørsta,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1525 Stranda,2 Kvinner,F00-04 0-4 år,2025,Personer,72
1525 Stranda,2 Kvinner,F05-09 5-9 år,2025,Personer,94
1525 Stranda,2 Kvinner,F10-14 10-14 år,2025,Personer,115
1525 Stranda,2 Kvinner,F15-19 15-19 år,2025,Personer,124
1525 Stranda,2 Kvinner,F20-24 20-24 år,2025,Personer,110
1525 Stranda,2 Kvinner,F25-29 25-29 år,2025,Personer,89
1525 Stranda,2 Kvinner,F30-34 30-34 år,2025,Personer,143
1525 Stranda,2 Kvinner,F35-39 35-39 år,2025,Personer,137
1525 Stranda,2 Kvinner,F40-44 40-44 år,2025,Personer,142
1525 Stranda,2 Kvinner,F45-49 45-49 år,2025,Personer,116
1525 Stranda,2 Kvinner,F50-54 50-54 år,2025,Personer,149
1525 Stranda,2 Kvinner,F55-59 55-59 år,2025,Personer,159
1525 Stranda,2 Kvinner,F60-64 60-64 år,2025,Personer,123
1525 Stranda,2 Kvinner,F65-69 65-69 år,2025,Personer,122
1525 Stranda,2 Kvinner,F70-74 70-74 år,2025,Personer,115
1525 Stranda,2 Kvinner,F75-79 75-79 år,2025,Personer,120
1525 Stranda,2 Kvinner,F80-84 80-84 år,2025,Personer,87
1525 Stranda,2 Kvinner,F85-89 85-89 år,2025,Personer,55
1525 Stranda,2 Kvinner,F90-94 90-94 år,2025,Personer,39
1525 Stranda,2 Kvinner,F95-99 95-99 år,2025,Personer,8
1525 Stranda,2 Kvinner,F100G5+ 100 år eller eldre,2025,Personer,2
1525 Stranda,1 Menn,F00-04 0-4 år,2025,Personer,86
1525 Stranda,1 Menn,F05-09 5-9 år,2025,Personer,116
1525 Stranda,1 Menn,F10-14 10-14 år,2025,Personer,110
1525 Stranda,1 Menn,F15-19 15-19 år,2025,Personer,128
1525 Stranda,1 Menn,F20-24 20-24 år,2025,Personer,121
1525 Stranda,1 Menn,F25-29 25-29 år,2025,Personer,121
1525 Stranda,1 Menn,F30-34 30-34 år,2025,Personer,133
1525 Stranda,1 Menn,F35-39 35-39 år,2025,Personer,171
1525 Stranda,1 Menn,F40-44 40-44 år,2025,Personer,140
1525 Stranda,1 Menn,F45-49 45-49 år,2025,Personer,152
1525 Stranda,1 Menn,F50-54 50-54 år,2025,Personer,157
1525 Stranda,1 Menn,F55-59 55-59 år,2025,Personer,178
1525 Stranda,1 Menn,F60-64 60-64 år,2025,Personer,157
1525 Stranda,1 Menn,F65-69 65-69 år,2025,Personer,136
1525 Stranda,1 Menn,F70-74 70-74 år,2025,Personer,96
1525 Stranda,1 Menn,F75-79 75-79 år,2025,Personer,114
1525 Stranda,1 Menn,F80-84 80-84 år,2025,Personer,72
1525 Stranda,1 Menn,F85-89 85-89 år,2025,Personer,44
1525 Stranda,1 Menn,F90-94 90-94 år,2025,Personer,23
1525 Stranda,1 Menn,F95-99 95-99 år,2025,Personer,4
1525 Stranda,1 Menn,F100G5+ 100 år eller eldre,2025,Personer,0
1528 Sykkylven,2 Kvinner,F00-04 0-4 år,2025,Personer,146
1528 Sykkylven,2 Kvinner,F05-09 5-9 år,2025,Personer,189
1528 Sykkylven,2 Kvinner,F10-14 10-14 år,2025,Personer,230
1528 Sykkylven,2 Kvinner,F15-19 15-19 år,2025,Personer,260
1528 Sykkylven,2 Kvinner,F20-24 20-24 år,2025,Personer,201
1528 Sykkylven,2 Kvinner,F25-29 25-29 år,2025,Personer,156
1528 Sykkylven,2 Kvinner,F30-34 30-34 år,2025,Personer,181
1528 Sykkylven,2 Kvinner,F35-39 35-39 år,2025,Personer,209
